0;9;0;True;Blue
0;9;1;True;Red
0;9;2;True;Red
0;9;3;True;Red
0;9;4;True;Red
0;9;5;True;Red
0;9;6;True;Red
0;9;7;True;Red
0;9;8;True;Red
0;9;10;True;White
0;9;11;True;White
0;9;12;True;White
0;9;13;True;White
0;9;14;True;Black
0;10;0;True;Green
0;10;2;True;Brown
0;10;8;True;Black
0;10;9;True;Green
0;11;0;True;GreenYellow
0;11;2;True;Brown
0;11;9;True;GreenYellow
0;12;0;True;GreenYellow
0;12;2;True;Brown
0;12;9;True;GreenYellow
0;13;0;True;BurlyWood
0;13;8;True;Black
0;13;9;True;BurlyWood
0;14;1;True;Brown
0;14;2;True;Brown
0;14;3;True;Brown
0;14;4;True;Brown
0;14;5;True;Brown
0;14;6;True;Brown
0;14;7;True;Brown
0;14;8;True;Brown
1;9;0;True;Blue
1;9;1;True;Red
1;9;3;True;Red
1;9;4;True;Red
1;9;5;True;Red
1;9;6;True;Red
1;9;7;True;Red
1;9;8;True;Red
1;9;9;True;Blue
1;9;10;True;White
1;9;11;True;White
1;9;12;True;White
1;9;13;True;White
1;9;14;True;Black
1;10;0;True;Green
1;10;2;True;Brown
1;10;8;True;Black
1;10;9;True;Green
1;11;0;True;GreenYellow
1;11;2;True;BurlyWood
1;11;9;True;GreenYellow
1;12;0;True;GreenYellow
1;12;2;True;Brown
1;12;9;True;GreenYellow
1;13;0;True;BurlyWood
1;13;8;True;Black
1;13;9;True;BurlyWood
1;14;1;True;Brown
1;14;2;True;Brown
1;14;3;True;Brown
1;14;4;True;Brown
1;14;5;True;Brown
1;14;6;True;Brown
1;14;7;True;Brown
1;14;8;True;Brown
2;9;0;True;Blue
2;9;1;True;Red
2;9;2;True;Red
2;9;3;True;Red
2;9;4;True;Red
2;9;5;True;Red
2;9;6;True;Red
2;9;7;True;Red
2;9;10;True;White
2;9;11;True;White
2;9;12;True;White
2;9;13;True;White
2;9;14;True;Black
2;10;0;True;Indigo
2;10;2;True;Brown
