7;9;10;True;Black
7;9;11;True;Black
7;9;12;True;Black
7;9;13;True;Black
7;9;14;True;Black
7;9;15;True;Black
8;9;10;True;Black
8;9;11;True;White
8;9;12;True;White
8;9;13;True;White
8;9;14;True;White
8;9;15;True;White
9;9;10;True;Black
9;9;11;True;White
9;9;12;True;White
9;9;13;True;White
9;9;14;True;White
9;9;15;True;White
9;10;12;True;Brown
9;11;12;True;Brown
9;12;12;True;Gold
10;9;10;True;Black
10;9;11;True;White
10;9;12;True;White
10;9;13;True;White
10;9;14;True;White
10;9;15;True;White
11;9;10;True;Black
11;9;11;True;White
11;9;12;True;White
11;9;13;True;White
11;9;14;True;White
11;9;15;True;White
12;9;10;True;Black
12;9;11;True;White
12;9;12;True;White
12;9;13;True;White
12;9;14;True;White
12;9;15;True;White
12;10;15;True;BurlyWood
12;11;15;True;GreenYellow
12;12;15;True;GreenYellow
12;13;15;True;BurlyWood
12;14;15;True;Blue
13;9;10;True;Black
13;9;11;True;White
13;9;12;True;White
13;9;13;True;White
13;9;14;True;White
13;9;15;True;White
13;10;15;True;BurlyWood
13;11;15;True;GreenYellow
13;12;15;True;GreenYellow
13;13;15;True;BurlyWood
13;14;15;True;Blue
14;9;10;True;Black
14;9;11;True;White
14;9;12;True;White
14;9;13;True;White
14;9;14;True;White
14;9;15;True;White
14;10;15;True;BurlyWood
14;11;15;True;GreenYellow
14;12;15;True;GreenYellow
14;13;15;True;BurlyWood
14;14;15;True;Blue
15;9;10;True;Black
15;9;11;True;White
15;9;12;True;White
15;9;13;True;White
15;9;14;True;White
15;9;15;True;White
15;10;15;True;Indigo
15;11;15;True;GreenYellow
15;12;15;True;GreenYellow
15;13;15;True;BurlyWood
15;14;15;True;Blue
