6;10;4;True;Black
6;11;4;True;Orange
7;10;3;True;Red
7;10;4;True;Red
7;10;5;True;Red
7;11;3;True;Orange
7;11;4;True;Orange
7;11;5;True;Orange
7;12;3;True;Orange
7;12;4;True;Orange
7;12;5;True;Orange
7;13;3;True;Orange
7;13;4;True;Orange
7;13;5;True;Orange
7;14;4;True;Orange
7;15;4;True;Orange
8;10;2;True;Black
8;10;3;True;Red
8;10;4;True;Red
8;10;5;True;Red
8;10;6;True;Black
8;11;2;True;Orange
8;11;3;True;Orange
8;11;4;True;Orange
8;11;5;True;Orange
8;11;6;True;Orange
8;12;3;True;Orange
8;12;4;True;Orange
8;12;5;True;Orange
8;13;3;True;Orange
8;13;4;True;Orange
8;13;5;True;Orange
8;14;3;True;Orange
8;14;4;True;Orange
8;14;5;True;Orange
8;15;3;True;Orange
8;15;4;True;Orange
8;15;5;True;Orange
8;16;4;True;Blue
9;10;3;True;Red
9;10;4;True;Red
9;10;5;True;Red
9;11;3;True;Orange
9;11;4;True;Orange
9;11;5;True;Orange
9;12;3;True;Orange
9;12;4;True;Orange
9;12;5;True;Orange
9;13;3;True;Orange
9;13;4;True;Orange
9;13;5;True;Orange
9;14;4;True;Orange
9;15;4;True;Orange
10;10;4;True;Black
10;11;4;True;Orange
