8;9;8;True;Green
11;9;0;True;Black
11;9;1;True;Black
11;9;2;True;Black
11;9;3;True;Black
11;9;4;True;Black
11;9;5;True;Black
11;9;6;True;Black
11;9;7;True;Black
11;9;8;True;Black
11;9;9;True;Black
11;9;10;True;Black
11;9;11;True;Black
11;9;12;True;Black
11;9;13;True;Black
11;9;14;True;Black
11;9;15;True;Black
12;9;0;True;Black
12;9;1;True;GreenYellow
12;9;2;True;GreenYellow
12;9;3;True;GreenYellow
12;9;4;True;GreenYellow
12;9;5;True;GreenYellow
12;9;6;True;White
12;9;7;True;White
12;9;8;True;White
12;9;9;True;GreenYellow
12;9;12;True;GreenYellow
12;9;13;True;GreenYellow
12;9;14;True;GreenYellow
12;9;15;True;Black
13;9;0;True;Black
13;9;1;True;GreenYellow
13;9;2;True;GreenYellow
13;9;3;True;GreenYellow
13;9;4;True;GreenYellow
13;9;5;True;GreenYellow
13;9;6;True;White
13;9;7;True;White
13;9;8;True;White
13;9;9;True;GreenYellow
13;9;10;True;GreenYellow
13;9;11;True;GreenYellow
13;9;12;True;GreenYellow
13;9;13;True;GreenYellow
13;9;14;True;GreenYellow
13;9;15;True;Black
14;9;0;True;Black
14;9;1;True;GreenYellow
14;9;2;True;GreenYellow
14;9;3;True;GreenYellow
14;9;4;True;GreenYellow
14;9;6;True;White
14;9;7;True;White
14;9;8;True;White
14;9;9;True;GreenYellow
14;9;10;True;GreenYellow
14;9;11;True;Blue
14;9;12;True;Blue
14;9;13;True;GreenYellow
14;9;15;True;Black
15;9;0;True;Black
15;9;1;True;GreenYellow
15;9;2;True;GreenYellow
15;9;3;True;GreenYellow
15;9;4;True;GreenYellow
15;9;5;True;GreenYellow
15;9;6;True;White
15;9;7;True;White
15;9;8;True;White
15;9;9;True;GreenYellow
15;9;10;True;Blue
15;9;11;True;Blue
15;9;12;True;Blue
15;9;13;True;GreenYellow
15;9;14;True;GreenYellow
15;9;15;True;Black
